key_id,goal_id,tournament_id,match_id,match_name,match_date,stage_name,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,shirt_number,player_team_id,player_team_name,player_team_code,minute_label,minute_regulation,minute_stoppage,match_period,own_goal,penalty,minute_total
3163,G-3163,WC-2018,M-2018-04,Portugal vs Spain,2018-06-15,group stage,T-58,Portugal,PRT,1,0,P-70442,Ronaldo,Cristiano,7,T-58,Portugal,PRT,88',88,0,second half,False,False,88
3164,G-3164,WC-2018,M-2018-05,France vs Australia,2018-06-16,group stage,T-30,France,FRA,1,0,P-90908,Griezmann,Antoine,7,T-30,France,FRA,58',58,0,second half,False,True,58
3165,G-3165,WC-2018,M-2018-05,France vs Australia,2018-06-16,group stage,T-04,Australia,AUS,0,1,P-37275,Jedinak,Mile,15,T-04,Australia,AUS,62',62,0,second half,False,True,62
3166,G-3166,WC-2018,M-2018-05,France vs Australia,2018-06-16,group stage,T-30,France,FRA,1,0,P-51118,Behich,Aziz,16,T-04,Australia,AUS,81',81,0,second half,True,False,81
3167,G-3167,WC-2018,M-2018-06,Argentina vs Iceland,2018-06-16,group stage,T-03,Argentina,ARG,1,0,P-36870,Agüero,Sergio,19,T-03,Argentina,ARG,19',19,0,first half,False,False,19
3168,G-3168,WC-2018,M-2018-06,Argentina vs Iceland,2018-06-16,group stage,T-37,Iceland,ISL,0,1,P-70085,Finnbogason,Alfreð,11,T-37,Iceland,ISL,23',23,0,first half,False,False,23
3169,G-3169,WC-2018,M-2018-07,Peru vs Denmark,2018-06-16,group stage,T-22,Denmark,DNK,0,1,P-08442,Poulsen,Yussuf,20,T-22,Denmark,DNK,59',59,0,second half,False,False,59
3170,G-3170,WC-2018,M-2018-08,Croatia vs Nigeria,2018-06-16,group stage,T-18,Croatia,HRV,1,0,P-62455,Etebo,Peter,8,T-50,Nigeria,NGA,32',32,0,first half,True,False,32
3171,G-3171,WC-2018,M-2018-08,Croatia vs Nigeria,2018-06-16,group stage,T-18,Croatia,HRV,1,0,P-29491,Modrić,Luka,10,T-18,Croatia,HRV,71',71,0,second half,False,True,71
3172,G-3172,WC-2018,M-2018-09,Costa Rica vs Serbia,2018-06-17,group stage,T-66,Serbia,SRB,0,1,P-33059,Kolarov,Aleksandar,11,T-66,Serbia,SRB,56',56,0,second half,False,False,56
3173,G-3173,WC-2018,M-2018-10,Germany vs Mexico,2018-06-17,group stage,T-46,Mexico,MEX,0,1,P-24705,Lozano,Hirving,22,T-46,Mexico,MEX,35',35,0,first half,False,False,35
3174,G-3174,WC-2018,M-2018-11,Brazil vs Switzerland,2018-06-17,group stage,T-09,Brazil,BRA,1,0,P-37171,Coutinho,Philippe,11,T-09,Brazil,BRA,20',20,0,first half,False,False,20
3175,G-3175,WC-2018,M-2018-11,Brazil vs Switzerland,2018-06-17,group stage,T-75,Switzerland,CHE,0,1,P-71840,Zuber,Steven,14,T-75,Switzerland,CHE,50',50,0,second half,False,False,50
3176,G-3176,WC-2018,M-2018-12,Sweden vs South Korea,2018-06-18,group stage,T-74,Sweden,SWE,1,0,P-34998,Granqvist,Andreas,4,T-74,Sweden,SWE,65',65,0,second half,False,True,65
3177,G-3177,WC-2018,M-2018-13,Belgium vs Panama,2018-06-18,group stage,T-06,Belgium,BEL,1,0,P-84852,Mertens,Dries,14,T-06,Belgium,BEL,47',47,0,second half,False,False,47
3178,G-3178,WC-2018,M-2018-13,Belgium vs Panama,2018-06-18,group stage,T-06,Belgium,BEL,1,0,P-72637,Lukaku,Romelu,9,T-06,Belgium,BEL,69',69,0,second half,False,False,69
3179,G-3179,WC-2018,M-2018-13,Belgium vs Panama,2018-06-18,group stage,T-06,Belgium,BEL,1,0,P-72637,Lukaku,Romelu,9,T-06,Belgium,BEL,75',75,0,second half,False,False,75
3180,G-3180,WC-2018,M-2018-14,Tunisia vs England,2018-06-18,group stage,T-28,England,ENG,0,1,P-58924,Kane,Harry,9,T-28,England,ENG,11',11,0,first half,False,False,11
3181,G-3181,WC-2018,M-2018-14,Tunisia vs England,2018-06-18,group stage,T-79,Tunisia,TUN,1,0,P-90867,Sassi,Ferjani,13,T-79,Tunisia,TUN,35',35,0,first half,False,True,35
3182,G-3182,WC-2018,M-2018-14,Tunisia vs England,2018-06-18,group stage,T-28,England,ENG,0,1,P-58924,Kane,Harry,9,T-28,England,ENG,90'+1',90,1,"second half, stoppage time",False,False,91
3183,G-3183,WC-2018,M-2018-15,Colombia vs Japan,2018-06-19,group stage,T-44,Japan,JPN,0,1,P-36964,Kagawa,Shinji,10,T-44,Japan,JPN,6',6,0,first half,False,True,6
3184,G-3184,WC-2018,M-2018-15,Colombia vs Japan,2018-06-19,group stage,T-16,Colombia,COL,1,0,P-14499,Quintero,Juan Fernando,20,T-16,Colombia,COL,39',39,0,first half,False,False,39
3185,G-3185,WC-2018,M-2018-15,Colombia vs Japan,2018-06-19,group stage,T-44,Japan,JPN,0,1,P-23371,Osako,Yuya,15,T-44,Japan,JPN,73',73,0,second half,False,False,73
3186,G-3186,WC-2018,M-2018-16,Poland vs Senegal,2018-06-19,group stage,T-65,Senegal,SEN,0,1,P-40820,Cionek,Thiago,4,T-57,Poland,POL,37',37,0,first half,True,False,37
3187,G-3187,WC-2018,M-2018-16,Poland vs Senegal,2018-06-19,group stage,T-65,Senegal,SEN,0,1,P-23774,Niang,M'Baye,19,T-65,Senegal,SEN,60',60,0,second half,False,False,60
3188,G-3188,WC-2018,M-2018-16,Poland vs Senegal,2018-06-19,group stage,T-57,Poland,POL,1,0,P-45449,Krychowiak,Grzegorz,10,T-57,Poland,POL,86',86,0,second half,False,False,86
3189,G-3189,WC-2018,M-2018-17,Russia vs Egypt,2018-06-19,group stage,T-62,Russia,RUS,1,0,P-44093,Fathy,Ahmed,7,T-26,Egypt,EGY,47',47,0,second half,True,False,47
3190,G-3190,WC-2018,M-2018-17,Russia vs Egypt,2018-06-19,group stage,T-62,Russia,RUS,1,0,P-43675,Cheryshev,Denis,6,T-62,Russia,RUS,59',59,0,second half,False,False,59
3191,G-3191,WC-2018,M-2018-17,Russia vs Egypt,2018-06-19,group stage,T-62,Russia,RUS,1,0,P-37840,Dzyuba,Artem,22,T-62,Russia,RUS,62',62,0,second half,False,False,62
3192,G-3192,WC-2018,M-2018-17,Russia vs Egypt,2018-06-19,group stage,T-26,Egypt,EGY,0,1,P-75890,Salah,Mohamed,10,T-26,Egypt,EGY,73',73,0,second half,False,True,73
3193,G-3193,WC-2018,M-2018-18,Portugal vs Morocco,2018-06-20,group stage,T-58,Portugal,PRT,1,0,P-70442,Ronaldo,Cristiano,7,T-58,Portugal,PRT,4',4,0,first half,False,False,4
3194,G-3194,WC-2018,M-2018-19,Uruguay vs Saudi Arabia,2018-06-20,group stage,T-84,Uruguay,URY,1,0,P-30486,Suárez,Luis,9,T-84,Uruguay,URY,23',23,0,first half,False,False,23
3195,G-3195,WC-2018,M-2018-20,Iran vs Spain,2018-06-20,group stage,T-73,Spain,ESP,0,1,P-02231,Costa,Diego,19,T-73,Spain,ESP,54',54,0,second half,False,False,54
3196,G-3196,WC-2018,M-2018-21,Denmark vs Australia,2018-06-21,group stage,T-22,Denmark,DNK,1,0,P-50104,Eriksen,Christian,10,T-22,Denmark,DNK,7',7,0,first half,False,False,7
3197,G-3197,WC-2018,M-2018-21,Denmark vs Australia,2018-06-21,group stage,T-04,Australia,AUS,0,1,P-37275,Jedinak,Mile,15,T-04,Australia,AUS,38',38,0,first half,False,True,38
3198,G-3198,WC-2018,M-2018-22,France vs Peru,2018-06-21,group stage,T-30,France,FRA,1,0,P-64077,Mbappé,Kylian,10,T-30,France,FRA,34',34,0,first half,False,False,34
3199,G-3199,WC-2018,M-2018-23,Argentina vs Croatia,2018-06-21,group stage,T-18,Croatia,HRV,0,1,P-44463,Rebić,Ante,18,T-18,Croatia,HRV,53',53,0,second half,False,False,53
3200,G-3200,WC-2018,M-2018-23,Argentina vs Croatia,2018-06-21,group stage,T-18,Croatia,HRV,0,1,P-29491,Modrić,Luka,10,T-18,Croatia,HRV,80',80,0,second half,False,False,80
3201,G-3201,WC-2018,M-2018-23,Argentina vs Croatia,2018-06-21,group stage,T-18,Croatia,HRV,0,1,P-65979,Rakitić,Ivan,7,T-18,Croatia,HRV,90'+1',90,1,"second half, stoppage time",False,False,91
3202,G-3202,WC-2018,M-2018-24,Brazil vs Costa Rica,2018-06-22,group stage,T-09,Brazil,BRA,1,0,P-37171,Coutinho,Philippe,11,T-09,Brazil,BRA,90'+1',90,1,"second half, stoppage time",False,False,91
3203,G-3203,WC-2018,M-2018-24,Brazil vs Costa Rica,2018-06-22,group stage,T-09,Brazil,BRA,1,0,P-87008,Neymar,not applicable,10,T-09,Brazil,BRA,90'+7',90,7,"second half, stoppage time",False,False,97
3204,G-3204,WC-2018,M-2018-25,Nigeria vs Iceland,2018-06-22,group stage,T-50,Nigeria,NGA,1,0,P-19591,Musa,Ahmed,7,T-50,Nigeria,NGA,49',49,0,second half,False,False,49
3205,G-3205,WC-2018,M-2018-25,Nigeria vs Iceland,2018-06-22,group stage,T-50,Nigeria,NGA,1,0,P-19591,Musa,Ahmed,7,T-50,Nigeria,NGA,75',75,0,second half,False,False,75
3206,G-3206,WC-2018,M-2018-26,Serbia vs Switzerland,2018-06-22,group stage,T-66,Serbia,SRB,1,0,P-85696,Mitrović,Aleksandar,9,T-66,Serbia,SRB,5',5,0,first half,False,False,5
3207,G-3207,WC-2018,M-2018-26,Serbia vs Switzerland,2018-06-22,group stage,T-75,Switzerland,CHE,0,1,P-77224,Xhaka,Granit,10,T-75,Switzerland,CHE,52',52,0,second half,False,False,52
3208,G-3208,WC-2018,M-2018-26,Serbia vs Switzerland,2018-06-22,group stage,T-75,Switzerland,CHE,0,1,P-39460,Shaqiri,Xherdan,23,T-75,Switzerland,CHE,90',90,0,second half,False,False,90
3209,G-3209,WC-2018,M-2018-27,Belgium vs Tunisia,2018-06-23,group stage,T-06,Belgium,BEL,1,0,P-72011,Hazard,Eden,10,T-06,Belgium,BEL,6',6,0,first half,False,True,6
3210,G-3210,WC-2018,M-2018-27,Belgium vs Tunisia,2018-06-23,group stage,T-06,Belgium,BEL,1,0,P-72637,Lukaku,Romelu,9,T-06,Belgium,BEL,16',16,0,first half,False,False,16
3211,G-3211,WC-2018,M-2018-27,Belgium vs Tunisia,2018-06-23,group stage,T-79,Tunisia,TUN,0,1,P-11879,Bronn,Dylan,11,T-79,Tunisia,TUN,18',18,0,first half,False,False,18
3212,G-3212,WC-2018,M-2018-27,Belgium vs Tunisia,2018-06-23,group stage,T-06,Belgium,BEL,1,0,P-72637,Lukaku,Romelu,9,T-06,Belgium,BEL,45'+3',45,3,"first half, stoppage time",False,False,48
3213,G-3213,WC-2018,M-2018-27,Belgium vs Tunisia,2018-06-23,group stage,T-06,Belgium,BEL,1,0,P-72011,Hazard,Eden,10,T-06,Belgium,BEL,51',51,0,second half,False,False,51
3214,G-3214,WC-2018,M-2018-27,Belgium vs Tunisia,2018-06-23,group stage,T-06,Belgium,BEL,1,0,P-13975,Batshuayi,Michy,21,T-06,Belgium,BEL,90',90,0,second half,False,False,90
3215,G-3215,WC-2018,M-2018-27,Belgium vs Tunisia,2018-06-23,group stage,T-79,Tunisia,TUN,0,1,P-42223,Khazri,Wahbi,10,T-79,Tunisia,TUN,90'+3',90,3,"second half, stoppage time",False,False,93
3216,G-3216,WC-2018,M-2018-28,South Korea vs Mexico,2018-06-23,group stage,T-46,Mexico,MEX,0,1,P-68042,Vela,Carlos,11,T-46,Mexico,MEX,26',26,0,first half,False,True,26
3217,G-3217,WC-2018,M-2018-28,South Korea vs Mexico,2018-06-23,group stage,T-46,Mexico,MEX,0,1,P-36515,Hernández,Javier,14,T-46,Mexico,MEX,66',66,0,second half,False,False,66
3218,G-3218,WC-2018,M-2018-28,South Korea vs Mexico,2018-06-23,group stage,T-71,Korea Republic,KOR,1,0,P-77335,Son,Heung-min,7,T-71,Korea Republic,KOR,90'+3',90,3,"second half, stoppage time",False,False,93
3219,G-3219,WC-2018,M-2018-29,Germany vs Sweden,2018-06-23,group stage,T-74,Sweden,SWE,0,1,P-10221,Toivonen,Ola,20,T-74,Sweden,SWE,32',32,0,first half,False,False,32
3220,G-3220,WC-2018,M-2018-29,Germany vs Sweden,2018-06-23,group stage,T-31,Germany,DEU,1,0,P-94447,Reus,Marco,11,T-31,Germany,DEU,48',48,0,second half,False,False,48
3221,G-3221,WC-2018,M-2018-29,Germany vs Sweden,2018-06-23,group stage,T-31,Germany,DEU,1,0,P-39356,Kroos,Toni,8,T-31,Germany,DEU,90'+5',90,5,"second half, stoppage time",False,False,95
3222,G-3222,WC-2018,M-2018-30,England vs Panama,2018-06-24,group stage,T-28,England,ENG,1,0,P-92628,Stones,John,5,T-28,England,ENG,8',8,0,first half,False,False,8
3223,G-3223,WC-2018,M-2018-30,England vs Panama,2018-06-24,group stage,T-28,England,ENG,1,0,P-58924,Kane,Harry,9,T-28,England,ENG,22',22,0,first half,False,True,22
3224,G-3224,WC-2018,M-2018-30,England vs Panama,2018-06-24,group stage,T-28,England,ENG,1,0,P-63620,Lingard,Jesse,7,T-28,England,ENG,36',36,0,first half,False,False,36
3225,G-3225,WC-2018,M-2018-30,England vs Panama,2018-06-24,group stage,T-28,England,ENG,1,0,P-92628,Stones,John,5,T-28,England,ENG,40',40,0,first half,False,False,40
3226,G-3226,WC-2018,M-2018-30,England vs Panama,2018-06-24,group stage,T-28,England,ENG,1,0,P-58924,Kane,Harry,9,T-28,England,ENG,45'+1',45,1,"first half, stoppage time",False,True,46
3227,G-3227,WC-2018,M-2018-30,England vs Panama,2018-06-24,group stage,T-28,England,ENG,1,0,P-58924,Kane,Harry,9,T-28,England,ENG,62',62,0,second half,False,False,62
3228,G-3228,WC-2018,M-2018-30,England vs Panama,2018-06-24,group stage,T-54,Panama,PAN,0,1,P-76368,Baloy,Felipe,23,T-54,Panama,PAN,78',78,0,second half,False,False,78
3229,G-3229,WC-2018,M-2018-31,Japan vs Senegal,2018-06-24,group stage,T-65,Senegal,SEN,0,1,P-79299,Mané,Sadio,10,T-65,Senegal,SEN,11',11,0,first half,False,False,11
3230,G-3230,WC-2018,M-2018-31,Japan vs Senegal,2018-06-24,group stage,T-44,Japan,JPN,1,0,P-89984,Inui,Takashi,14,T-44,Japan,JPN,34',34,0,first half,False,False,34
3231,G-3231,WC-2018,M-2018-31,Japan vs Senegal,2018-06-24,group stage,T-65,Senegal,SEN,0,1,P-57411,Wagué,Moussa,22,T-65,Senegal,SEN,71',71,0,second half,False,False,71
3232,G-3232,WC-2018,M-2018-31,Japan vs Senegal,2018-06-24,group stage,T-44,Japan,JPN,1,0,P-33175,Honda,Keisuke,4,T-44,Japan,JPN,78',78,0,second half,False,False,78
3233,G-3233,WC-2018,M-2018-32,Poland vs Colombia,2018-06-24,group stage,T-16,Colombia,COL,0,1,P-43196,Mina,Yerry,13,T-16,Colombia,COL,40',40,0,first half,False,False,40
3234,G-3234,WC-2018,M-2018-32,Poland vs Colombia,2018-06-24,group stage,T-16,Colombia,COL,0,1,P-74655,Falcao,Radamel,9,T-16,Colombia,COL,70',70,0,second half,False,False,70
3235,G-3235,WC-2018,M-2018-32,Poland vs Colombia,2018-06-24,group stage,T-16,Colombia,COL,0,1,P-83216,Cuadrado,Juan,11,T-16,Colombia,COL,75',75,0,second half,False,False,75
3236,G-3236,WC-2018,M-2018-33,Saudi Arabia vs Egypt,2018-06-25,group stage,T-26,Egypt,EGY,0,1,P-75890,Salah,Mohamed,10,T-26,Egypt,EGY,22',22,0,first half,False,False,22
3237,G-3237,WC-2018,M-2018-33,Saudi Arabia vs Egypt,2018-06-25,group stage,T-63,Saudi Arabia,SAU,1,0,P-93688,Al-Faraj,Salman,7,T-63,Saudi Arabia,SAU,45'+6',45,6,"first half, stoppage time",False,True,51
3238,G-3238,WC-2018,M-2018-33,Saudi Arabia vs Egypt,2018-06-25,group stage,T-63,Saudi Arabia,SAU,1,0,P-70583,Al-Dawsari,Salem,18,T-63,Saudi Arabia,SAU,90'+5',90,5,"second half, stoppage time",False,False,95
3239,G-3239,WC-2018,M-2018-34,Uruguay vs Russia,2018-06-25,group stage,T-84,Uruguay,URY,1,0,P-30486,Suárez,Luis,9,T-84,Uruguay,URY,10',10,0,first half,False,False,10
3240,G-3240,WC-2018,M-2018-34,Uruguay vs Russia,2018-06-25,group stage,T-84,Uruguay,URY,1,0,P-43675,Cheryshev,Denis,6,T-62,Russia,RUS,23',23,0,first half,True,False,23
3241,G-3241,WC-2018,M-2018-34,Uruguay vs Russia,2018-06-25,group stage,T-84,Uruguay,URY,1,0,P-59138,Cavani,Edinson,21,T-84,Uruguay,URY,90',90,0,second half,False,False,90
3242,G-3242,WC-2018,M-2018-35,Spain vs Morocco,2018-06-25,group stage,T-47,Morocco,MAR,0,1,P-15199,Boutaïb,Khalid,13,T-47,Morocco,MAR,14',14,0,first half,False,False,14
3243,G-3243,WC-2018,M-2018-35,Spain vs Morocco,2018-06-25,group stage,T-73,Spain,ESP,1,0,P-52418,Isco,not applicable,22,T-73,Spain,ESP,19',19,0,first half,False,False,19
3244,G-3244,WC-2018,M-2018-35,Spain vs Morocco,2018-06-25,group stage,T-47,Morocco,MAR,0,1,P-42517,En-Nesyri,Youssef,19,T-47,Morocco,MAR,81',81,0,second half,False,False,81
3245,G-3245,WC-2018,M-2018-35,Spain vs Morocco,2018-06-25,group stage,T-73,Spain,ESP,1,0,P-60554,Aspas,Iago,17,T-73,Spain,ESP,90'+1',90,1,"second half, stoppage time",False,False,91
3246,G-3246,WC-2018,M-2018-36,Iran vs Portugal,2018-06-25,group stage,T-58,Portugal,PRT,0,1,P-95670,Quaresma,Ricardo,20,T-58,Portugal,PRT,45',45,0,first half,False,False,45
3247,G-3247,WC-2018,M-2018-36,Iran vs Portugal,2018-06-25,group stage,T-38,IR Iran,IRN,1,0,P-53957,Ansarifard,Karim,10,T-38,IR Iran,IRN,90'+3',90,3,"second half, stoppage time",False,True,93
3248,G-3248,WC-2018,M-2018-37,Australia vs Peru,2018-06-26,group stage,T-56,Peru,PER,0,1,P-39610,Carrillo,André,18,T-56,Peru,PER,18',18,0,first half,False,False,18
3249,G-3249,WC-2018,M-2018-37,Australia vs Peru,2018-06-26,group stage,T-56,Peru,PER,0,1,P-29117,Guerrero,Paolo,9,T-56,Peru,PER,50',50,0,second half,False,False,50
3250,G-3250,WC-2018,M-2018-39,Iceland vs Croatia,2018-06-26,group stage,T-18,Croatia,HRV,0,1,P-77789,Badelj,Milan,19,T-18,Croatia,HRV,53',53,0,second half,False,False,53
3251,G-3251,WC-2018,M-2018-39,Iceland vs Croatia,2018-06-26,group stage,T-37,Iceland,ISL,1,0,P-83367,Sigurðsson,Gylfi,10,T-37,Iceland,ISL,76',76,0,second half,False,True,76
3252,G-3252,WC-2018,M-2018-39,Iceland vs Croatia,2018-06-26,group stage,T-18,Croatia,HRV,0,1,P-93884,Perišić,Ivan,4,T-18,Croatia,HRV,90',90,0,second half,False,False,90
3253,G-3253,WC-2018,M-2018-40,Nigeria vs Argentina,2018-06-26,group stage,T-03,Argentina,ARG,0,1,P-14758,Messi,Lionel,10,T-03,Argentina,ARG,14',14,0,first half,False,False,14
3254,G-3254,WC-2018,M-2018-40,Nigeria vs Argentina,2018-06-26,group stage,T-50,Nigeria,NGA,1,0,P-26900,Moses,Victor,11,T-50,Nigeria,NGA,51',51,0,second half,False,True,51
3255,G-3255,WC-2018,M-2018-40,Nigeria vs Argentina,2018-06-26,group stage,T-03,Argentina,ARG,0,1,P-18222,Rojo,Marcos,16,T-03,Argentina,ARG,86',86,0,second half,False,False,86
3256,G-3256,WC-2018,M-2018-41,South Korea vs Germany,2018-06-27,group stage,T-71,Korea Republic,KOR,1,0,P-07259,Kim,Young-gwon,19,T-71,Korea Republic,KOR,90'+2',90,2,"second half, stoppage time",False,False,92
3257,G-3257,WC-2018,M-2018-41,South Korea vs Germany,2018-06-27,group stage,T-71,Korea Republic,KOR,1,0,P-77335,Son,Heung-min,7,T-71,Korea Republic,KOR,90'+6',90,6,"second half, stoppage time",False,False,96
3258,G-3258,WC-2018,M-2018-42,Mexico vs Sweden,2018-06-27,group stage,T-74,Sweden,SWE,0,1,P-30993,Augustinsson,Ludwig,6,T-74,Sweden,SWE,50',50,0,second half,False,False,50
3259,G-3259,WC-2018,M-2018-42,Mexico vs Sweden,2018-06-27,group stage,T-74,Sweden,SWE,0,1,P-34998,Granqvist,Andreas,4,T-74,Sweden,SWE,62',62,0,second half,False,True,62
3260,G-3260,WC-2018,M-2018-42,Mexico vs Sweden,2018-06-27,group stage,T-74,Sweden,SWE,0,1,P-26546,Álvarez,Edson,21,T-46,Mexico,MEX,74',74,0,second half,True,False,74
3261,G-3261,WC-2018,M-2018-43,Serbia vs Brazil,2018-06-27,group stage,T-09,Brazil,BRA,0,1,P-54013,Paulinho,not applicable,15,T-09,Brazil,BRA,36',36,0,first half,False,False,36
3262,G-3262,WC-2018,M-2018-43,Serbia vs Brazil,2018-06-27,group stage,T-09,Brazil,BRA,0,1,P-32798,Silva,Thiago,2,T-09,Brazil,BRA,68',68,0,second half,False,False,68
3263,G-3263,WC-2018,M-2018-44,Switzerland vs Costa Rica,2018-06-27,group stage,T-75,Switzerland,CHE,1,0,P-35818,Džemaili,Blerim,15,T-75,Switzerland,CHE,31',31,0,first half,False,False,31
3264,G-3264,WC-2018,M-2018-44,Switzerland vs Costa Rica,2018-06-27,group stage,T-17,Costa Rica,CRI,0,1,P-37984,Waston,Kendall,19,T-17,Costa Rica,CRI,56',56,0,second half,False,False,56
3265,G-3265,WC-2018,M-2018-44,Switzerland vs Costa Rica,2018-06-27,group stage,T-75,Switzerland,CHE,1,0,P-07453,Drmić,Josip,19,T-75,Switzerland,CHE,88',88,0,second half,False,False,88
3266,G-3266,WC-2018,M-2018-44,Switzerland vs Costa Rica,2018-06-27,group stage,T-17,Costa Rica,CRI,0,1,P-63312,Sommer,Yann,1,T-75,Switzerland,CHE,90'+3',90,3,"second half, stoppage time",True,False,93
3267,G-3267,WC-2018,M-2018-45,Japan vs Poland,2018-06-28,group stage,T-57,Poland,POL,0,1,P-10172,Bednarek,Jan,5,T-57,Poland,POL,59',59,0,second half,False,False,59
3268,G-3268,WC-2018,M-2018-46,Senegal vs Colombia,2018-06-28,group stage,T-16,Colombia,COL,0,1,P-43196,Mina,Yerry,13,T-16,Colombia,COL,74',74,0,second half,False,False,74
3269,G-3269,WC-2018,M-2018-47,England vs Belgium,2018-06-28,group stage,T-06,Belgium,BEL,0,1,P-15896,Januzaj,Adnan,18,T-06,Belgium,BEL,51',51,0,second half,False,False,51
3270,G-3270,WC-2018,M-2018-48,Panama vs Tunisia,2018-06-28,group stage,T-54,Panama,PAN,1,0,P-81706,Meriah,Yassine,4,T-79,Tunisia,TUN,33',33,0,first half,True,False,33
3271,G-3271,WC-2018,M-2018-48,Panama vs Tunisia,2018-06-28,group stage,T-79,Tunisia,TUN,0,1,P-94563,Ben Youssef,Fakhreddine,8,T-79,Tunisia,TUN,51',51,0,second half,False,False,51
3272,G-3272,WC-2018,M-2018-48,Panama vs Tunisia,2018-06-28,group stage,T-79,Tunisia,TUN,0,1,P-42223,Khazri,Wahbi,10,T-79,Tunisia,TUN,66',66,0,second half,False,False,66
3273,G-3273,WC-2018,M-2018-49,France vs Argentina,2018-06-30,round of 16,T-30,France,FRA,1,0,P-90908,Griezmann,Antoine,7,T-30,France,FRA,13',13,0,first half,False,True,13
3274,G-3274,WC-2018,M-2018-49,France vs Argentina,2018-06-30,round of 16,T-03,Argentina,ARG,0,1,P-42113,Di María,Ángel,11,T-03,Argentina,ARG,41',41,0,first half,False,False,41
3275,G-3275,WC-2018,M-2018-49,France vs Argentina,2018-06-30,round of 16,T-03,Argentina,ARG,0,1,P-32508,Mercado,Gabriel,2,T-03,Argentina,ARG,48',48,0,second half,False,False,48
3276,G-3276,WC-2018,M-2018-49,France vs Argentina,2018-06-30,round of 16,T-30,France,FRA,1,0,P-60652,Pavard,Benjamin,2,T-30,France,FRA,57',57,0,second half,False,False,57
3277,G-3277,WC-2018,M-2018-49,France vs Argentina,2018-06-30,round of 16,T-30,France,FRA,1,0,P-64077,Mbappé,Kylian,10,T-30,France,FRA,64',64,0,second half,False,False,64
3278,G-3278,WC-2018,M-2018-49,France vs Argentina,2018-06-30,round of 16,T-30,France,FRA,1,0,P-64077,Mbappé,Kylian,10,T-30,France,FRA,68',68,0,second half,False,False,68
3279,G-3279,WC-2018,M-2018-49,France vs Argentina,2018-06-30,round of 16,T-03,Argentina,ARG,0,1,P-36870,Agüero,Sergio,19,T-03,Argentina,ARG,90'+3',90,3,"second half, stoppage time",False,False,93
3280,G-3280,WC-2018,M-2018-50,Uruguay vs Portugal,2018-06-30,round of 16,T-84,Uruguay,URY,1,0,P-59138,Cavani,Edinson,21,T-84,Uruguay,URY,7',7,0,first half,False,False,7
3281,G-3281,WC-2018,M-2018-50,Uruguay vs Portugal,2018-06-30,round of 16,T-58,Portugal,PRT,0,1,P-81972,Pepe,not applicable,3,T-58,Portugal,PRT,55',55,0,second half,False,False,55
3282,G-3282,WC-2018,M-2018-50,Uruguay vs Portugal,2018-06-30,round of 16,T-84,Uruguay,URY,1,0,P-59138,Cavani,Edinson,21,T-84,Uruguay,URY,62',62,0,second half,False,False,62
3283,G-3283,WC-2018,M-2018-51,Spain vs Russia,2018-07-01,round of 16,T-73,Spain,ESP,1,0,P-79763,Ignashevich,Sergei,4,T-62,Russia,RUS,12',12,0,first half,True,False,12
3284,G-3284,WC-2018,M-2018-51,Spain vs Russia,2018-07-01,round of 16,T-62,Russia,RUS,0,1,P-37840,Dzyuba,Artem,22,T-62,Russia,RUS,41',41,0,first half,False,True,41
3285,G-3285,WC-2018,M-2018-52,Croatia vs Denmark,2018-07-01,round of 16,T-22,Denmark,DNK,0,1,P-61976,Jørgensen,Mathias,13,T-22,Denmark,DNK,1',1,0,first half,False,False,1
3286,G-3286,WC-2018,M-2018-52,Croatia vs Denmark,2018-07-01,round of 16,T-18,Croatia,HRV,1,0,P-25745,Mandžukić,Mario,17,T-18,Croatia,HRV,4',4,0,first half,False,False,4
3287,G-3287,WC-2018,M-2018-53,Brazil vs Mexico,2018-07-02,round of 16,T-09,Brazil,BRA,1,0,P-87008,Neymar,not applicable,10,T-09,Brazil,BRA,51',51,0,second half,False,False,51
3288,G-3288,WC-2018,M-2018-53,Brazil vs Mexico,2018-07-02,round of 16,T-09,Brazil,BRA,1,0,P-37877,Firmino,Roberto,20,T-09,Brazil,BRA,88',88,0,second half,False,False,88
3289,G-3289,WC-2018,M-2018-54,Belgium vs Japan,2018-07-02,round of 16,T-44,Japan,JPN,0,1,P-54138,Haraguchi,Genki,8,T-44,Japan,JPN,48',48,0,second half,False,False,48
3290,G-3290,WC-2018,M-2018-54,Belgium vs Japan,2018-07-02,round of 16,T-44,Japan,JPN,0,1,P-89984,Inui,Takashi,14,T-44,Japan,JPN,52',52,0,second half,False,False,52
3291,G-3291,WC-2018,M-2018-54,Belgium vs Japan,2018-07-02,round of 16,T-06,Belgium,BEL,1,0,P-64049,Vertonghen,Jan,5,T-06,Belgium,BEL,69',69,0,second half,False,False,69
3292,G-3292,WC-2018,M-2018-54,Belgium vs Japan,2018-07-02,round of 16,T-06,Belgium,BEL,1,0,P-63363,Fellaini,Marouane,8,T-06,Belgium,BEL,74',74,0,second half,False,False,74
3293,G-3293,WC-2018,M-2018-54,Belgium vs Japan,2018-07-02,round of 16,T-06,Belgium,BEL,1,0,P-69919,Chadli,Nacer,22,T-06,Belgium,BEL,90'+4',90,4,"second half, stoppage time",False,False,94
