match_id,tournament_id,home_team_name,away_team_name,chunk_minute,time_remaining,score_diff,red_diff,yellow_diff,home_subs,away_subs,temperature,apparent_temp,humidity,wind_speed,pre_match_rank_diff,target_home_win,hPossession,total_shot_diff,total_sot_diff,foul_diff
M-2018-55,WC-2018,Sweden,Switzerland,30,60,0,0,0,0,0,18.502,17.522228,59.050262,7.5170207,-18,1,36.0,-6.0,-1.0,2.0
M-2018-55,WC-2018,Sweden,Switzerland,45,45,0,0,-1,0,0,18.502,17.522228,59.050262,7.5170207,-18,1,36.0,-6.0,-1.0,2.0
M-2018-55,WC-2018,Sweden,Switzerland,60,30,0,0,-1,0,0,18.602,17.344744,57.517616,8.825508,-18,1,36.0,-6.0,-1.0,2.0
M-2018-55,WC-2018,Sweden,Switzerland,75,15,1,0,1,0,2,18.602,17.344744,57.517616,8.825508,-18,1,36.0,-6.0,-1.0,2.0
M-2018-55,WC-2018,Sweden,Switzerland,90,0,1,0,1,3,2,18.602,17.344744,57.517616,8.825508,-18,1,36.0,-6.0,-1.0,2.0
M-2018-56,WC-2018,Colombia,England,15,75,0,0,0,0,0,15.628,14.139156,71.67176,11.367109,-4,0,48.0,-2.0,2.0,-10.0
M-2018-56,WC-2018,Colombia,England,30,60,0,0,0,0,0,15.628,14.139156,71.67176,11.367109,-4,0,48.0,-2.0,2.0,-10.0
M-2018-56,WC-2018,Colombia,England,45,45,0,0,-1,0,0,15.628,14.139156,71.67176,11.367109,-4,0,48.0,-2.0,2.0,-10.0
M-2018-56,WC-2018,Colombia,England,60,30,-1,0,-2,0,0,14.928,13.818558,74.96586,8.766573,-4,0,48.0,-2.0,2.0,-10.0
M-2018-56,WC-2018,Colombia,England,75,15,-1,0,-3,1,0,14.928,13.818558,74.96586,8.766573,-4,0,48.0,-2.0,2.0,-10.0
M-2018-56,WC-2018,Colombia,England,90,0,0,0,-3,3,2,14.928,13.818558,74.96586,8.766573,-4,0,48.0,-2.0,2.0,-10.0
M-2018-57,WC-2018,Uruguay,France,15,75,0,0,0,0,0,20.114,20.847675,77.78311,9.422101,-7,0,43.0,0.0,2.0,-1.0
M-2018-57,WC-2018,Uruguay,France,30,60,0,0,0,0,0,20.114,20.847675,77.78311,9.422101,-7,0,43.0,0.0,2.0,-1.0
M-2018-57,WC-2018,Uruguay,France,45,45,-1,0,0,0,0,20.114,20.847675,77.78311,9.422101,-7,0,43.0,0.0,2.0,-1.0
M-2018-57,WC-2018,Uruguay,France,60,30,-1,0,0,2,0,19.164001,19.502344,79.65833,10.630672,-7,0,43.0,0.0,2.0,-1.0
M-2018-57,WC-2018,Uruguay,France,75,15,-2,0,0,3,0,19.164001,19.502344,79.65833,10.630672,-7,0,43.0,0.0,2.0,-1.0
M-2018-57,WC-2018,Uruguay,France,90,0,-2,0,0,3,3,19.164001,19.502344,79.65833,10.630672,-7,0,43.0,0.0,2.0,-1.0
M-2018-58,WC-2018,Brazil,Belgium,15,75,-1,0,0,0,0,21.390999,21.88315,63.750896,6.130579,1,0,57.0,18.0,6.0,2.0
M-2018-58,WC-2018,Brazil,Belgium,30,60,-1,0,0,0,0,21.390999,21.88315,63.750896,6.130579,1,0,57.0,18.0,6.0,2.0
M-2018-58,WC-2018,Brazil,Belgium,45,45,-2,0,0,0,0,21.390999,21.88315,63.750896,6.130579,1,0,57.0,18.0,6.0,2.0
M-2018-58,WC-2018,Brazil,Belgium,60,30,-2,0,1,2,0,20.491,20.996815,68.91853,6.924738,1,0,57.0,18.0,6.0,2.0
M-2018-58,WC-2018,Brazil,Belgium,75,15,-2,0,2,3,0,20.491,20.996815,68.91853,6.924738,1,0,57.0,18.0,6.0,2.0
M-2018-58,WC-2018,Brazil,Belgium,90,0,-1,0,0,3,2,20.491,20.996815,68.91853,6.924738,1,0,57.0,18.0,6.0,2.0
M-2018-60,WC-2018,Russia,Croatia,15,75,0,0,0,0,0,24.001999,28.519882,87.25783,1.835647,-50,0,36.0,-4.0,4.0,-7.0
M-2018-60,WC-2018,Russia,Croatia,30,60,0,0,0,0,0,24.001999,28.519882,87.25783,1.835647,-50,0,36.0,-4.0,4.0,-7.0
M-2018-60,WC-2018,Russia,Croatia,45,45,0,0,2,0,0,24.001999,28.519882,87.25783,1.835647,-50,0,36.0,-4.0,4.0,-7.0
M-2018-60,WC-2018,Russia,Croatia,60,30,0,0,2,1,0,23.352,27.765308,91.85551,3.319036,-50,0,36.0,-4.0,4.0,-7.0
M-2018-60,WC-2018,Russia,Croatia,75,15,0,0,2,2,2,23.352,27.765308,91.85551,3.319036,-50,0,36.0,-4.0,4.0,-7.0
M-2018-60,WC-2018,Russia,Croatia,90,0,0,0,2,3,3,23.352,27.765308,91.85551,3.319036,-50,0,36.0,-4.0,4.0,-7.0
M-2018-59,WC-2018,Sweden,England,15,75,0,0,0,0,0,25.9825,25.583057,41.17674,6.489992,-12,0,43.0,-5.0,1.0,-3.0
M-2018-59,WC-2018,Sweden,England,30,60,-1,0,0,0,0,25.9825,25.583057,41.17674,6.489992,-12,0,43.0,-5.0,1.0,-3.0
M-2018-59,WC-2018,Sweden,England,45,45,-1,0,0,0,0,25.9825,25.583057,41.17674,6.489992,-12,0,43.0,-5.0,1.0,-3.0
M-2018-59,WC-2018,Sweden,England,60,30,-2,0,0,0,0,25.0325,25.142673,48.385033,6.638072,-12,0,43.0,-5.0,1.0,-3.0
M-2018-59,WC-2018,Sweden,England,75,15,-2,0,0,2,0,25.0325,25.142673,48.385033,6.638072,-12,0,43.0,-5.0,1.0,-3.0
M-2018-59,WC-2018,Sweden,England,90,0,-2,0,0,3,3,25.0325,25.142673,48.385033,6.638072,-12,0,43.0,-5.0,1.0,-3.0
M-2018-61,WC-2018,France,Belgium,15,75,0,0,0,0,0,16.302,16.070026,76.69624,6.297428,-4,1,40.0,10.0,2.0,10.0
M-2018-61,WC-2018,France,Belgium,30,60,0,0,0,0,0,16.302,16.070026,76.69624,6.297428,-4,1,40.0,10.0,2.0,10.0
M-2018-61,WC-2018,France,Belgium,45,45,0,0,0,0,0,16.302,16.070026,76.69624,6.297428,-4,1,40.0,10.0,2.0,10.0
M-2018-61,WC-2018,France,Belgium,60,30,1,0,0,0,1,15.752,15.739441,80.487015,5.2416787,-4,1,40.0,10.0,2.0,10.0
M-2018-61,WC-2018,France,Belgium,75,15,1,0,2,0,1,15.752,15.739441,80.487015,5.2416787,-4,1,40.0,10.0,2.0,10.0
M-2018-61,WC-2018,France,Belgium,90,0,1,0,1,2,3,15.752,15.739441,80.487015,5.2416787,-4,1,40.0,10.0,2.0,10.0
M-2018-62,WC-2018,Croatia,England,15,75,-1,0,0,0,0,18.828,20.780014,91.872734,5.0142193,-8,1,54.0,11.0,6.0,-9.0
M-2018-62,WC-2018,Croatia,England,30,60,-1,0,0,0,0,18.828,20.780014,91.872734,5.0142193,-8,1,54.0,11.0,6.0,-9.0
M-2018-62,WC-2018,Croatia,England,45,45,-1,0,0,0,0,18.828,20.780014,91.872734,5.0142193,-8,1,54.0,11.0,6.0,-9.0
M-2018-62,WC-2018,Croatia,England,60,30,-1,0,0,0,0,18.328,19.809858,92.71934,7.2,-8,1,54.0,11.0,6.0,-9.0
M-2018-62,WC-2018,Croatia,England,75,15,0,0,0,0,1,18.328,19.809858,92.71934,7.2,-8,1,54.0,11.0,6.0,-9.0
M-2018-62,WC-2018,Croatia,England,90,0,0,0,0,0,1,18.328,19.809858,92.71934,7.2,-8,1,54.0,11.0,6.0,-9.0
M-2018-63,WC-2018,Belgium,England,15,75,1,0,0,0,0,26.152,26.672459,52.252636,9.449572,9,1,43.0,-3.0,-1.0,-6.0
M-2018-63,WC-2018,Belgium,England,30,60,1,0,0,0,0,26.152,26.672459,52.252636,9.449572,9,1,43.0,-3.0,-1.0,-6.0
M-2018-63,WC-2018,Belgium,England,45,45,1,0,0,1,0,26.152,26.672459,52.252636,9.449572,9,1,43.0,-3.0,-1.0,-6.0
M-2018-63,WC-2018,Belgium,England,60,30,1,0,1,2,2,25.602,25.931047,53.81041,10.630672,9,1,43.0,-3.0,-1.0,-6.0
M-2018-63,WC-2018,Belgium,England,75,15,1,0,1,2,2,25.602,25.931047,53.81041,10.630672,9,1,43.0,-3.0,-1.0,-6.0
M-2018-63,WC-2018,Belgium,England,90,0,2,0,2,3,3,25.602,25.931047,53.81041,10.630672,9,1,43.0,-3.0,-1.0,-6.0
M-2018-64,WC-2018,France,Croatia,15,75,0,0,0,0,0,25.078,26.59046,62.35103,7.69592,13,1,39.0,-7.0,3.0,-1.0
M-2018-64,WC-2018,France,Croatia,30,60,0,0,-1,0,0,25.078,26.59046,62.35103,7.69592,13,1,39.0,-7.0,3.0,-1.0
M-2018-64,WC-2018,France,Croatia,45,45,1,0,-2,0,0,25.078,26.59046,62.35103,7.69592,13,1,39.0,-7.0,3.0,-1.0
M-2018-64,WC-2018,France,Croatia,60,30,2,0,-2,1,0,24.678,26.152016,66.94606,10.24578,13,1,39.0,-7.0,3.0,-1.0
M-2018-64,WC-2018,France,Croatia,75,15,2,0,-2,2,1,24.678,26.152016,66.94606,10.24578,13,1,39.0,-7.0,3.0,-1.0
M-2018-64,WC-2018,France,Croatia,90,0,2,0,-2,3,2,24.678,26.152016,66.94606,10.24578,13,1,39.0,-7.0,3.0,-1.0
M-2022-01,WC-2022,Qatar,Ecuador,15,75,0,0,-1,0,0,23.6,22.570389,68.65136,25.501621,-6,0,47.0,-1.0,-3.0,0.0
M-2022-01,WC-2022,Qatar,Ecuador,30,60,-1,0,-1,0,0,23.6,22.570389,68.65136,25.501621,-6,0,47.0,-1.0,-3.0,0.0
M-2022-01,WC-2022,Qatar,Ecuador,45,45,-2,0,-2,0,0,23.6,22.570389,68.65136,25.501621,-6,0,47.0,-1.0,-3.0,0.0
M-2022-01,WC-2022,Qatar,Ecuador,60,30,-2,0,-1,0,0,23.3,22.523384,69.465034,23.469128,-6,0,47.0,-1.0,-3.0,0.0
M-2022-01,WC-2022,Qatar,Ecuador,75,15,-2,0,-1,2,1,23.3,22.523384,69.465034,23.469128,-6,0,47.0,-1.0,-3.0,0.0
M-2022-01,WC-2022,Qatar,Ecuador,90,0,-2,0,-2,2,4,23.3,22.523384,69.465034,23.469128,-6,0,47.0,-1.0,-3.0,0.0
M-2022-04,WC-2022,United States,Wales,15,75,0,0,-2,0,0,20.130499,19.945189,69.96931,11.384198,3,0,58.0,-1.0,-2.0,-5.0
M-2022-04,WC-2022,United States,Wales,30,60,0,0,-2,0,0,20.130499,19.945189,69.96931,11.384198,3,0,58.0,-1.0,-2.0,-5.0
M-2022-04,WC-2022,United States,Wales,45,45,1,0,-1,0,0,20.130499,19.945189,69.96931,11.384198,3,0,58.0,-1.0,-2.0,-5.0
M-2022-04,WC-2022,United States,Wales,60,30,1,0,-1,0,1,19.4305,19.112492,72.13488,11.792404,3,0,58.0,-1.0,-2.0,-5.0
M-2022-04,WC-2022,United States,Wales,75,15,1,0,-1,4,1,19.4305,19.112492,72.13488,11.792404,3,0,58.0,-1.0,-2.0,-5.0
M-2022-04,WC-2022,United States,Wales,90,0,0,0,-1,5,4,19.4305,19.112492,72.13488,11.792404,3,0,58.0,-1.0,-2.0,-5.0
M-2022-02,WC-2022,England,IR Iran,15,75,0,0,0,0,0,25.5805,24.06707,50.45328,20.592503,15,1,77.0,5.0,4.0,5.0
M-2022-02,WC-2022,England,IR Iran,30,60,0,0,1,0,1,25.5805,24.06707,50.45328,20.592503,15,1,77.0,5.0,4.0,5.0
M-2022-02,WC-2022,England,IR Iran,45,45,3,0,1,0,1,25.5805,24.06707,50.45328,20.592503,15,1,77.0,5.0,4.0,5.0
M-2022-02,WC-2022,England,IR Iran,60,30,3,0,2,0,4,24.380499,23.54579,56.331596,17.49615,15,1,77.0,5.0,4.0,5.0
M-2022-02,WC-2022,England,IR Iran,75,15,4,0,2,5,5,24.380499,23.54579,56.331596,17.49615,15,1,77.0,5.0,4.0,5.0
M-2022-02,WC-2022,England,IR Iran,90,0,4,0,2,5,6,24.380499,23.54579,56.331596,17.49615,15,1,77.0,5.0,4.0,5.0
M-2022-03,WC-2022,Senegal,Netherlands,15,75,0,0,0,0,0,23.332499,22.858492,65.62084,18.864824,-10,0,46.0,5.0,0.0,0.0
M-2022-03,WC-2022,Senegal,Netherlands,30,60,0,0,0,0,0,23.332499,22.858492,65.62084,18.864824,-10,0,46.0,5.0,0.0,0.0
M-2022-03,WC-2022,Senegal,Netherlands,45,45,0,0,0,0,0,23.332499,22.858492,65.62084,18.864824,-10,0,46.0,5.0,0.0,0.0
M-2022-03,WC-2022,Senegal,Netherlands,60,30,0,0,1,0,0,22.582499,22.359703,67.37033,16.299694,-10,0,46.0,5.0,0.0,0.0
M-2022-03,WC-2022,Senegal,Netherlands,75,15,0,0,1,4,1,22.582499,22.359703,67.37033,16.299694,-10,0,46.0,5.0,0.0,0.0
M-2022-03,WC-2022,Senegal,Netherlands,90,0,-2,0,1,4,4,22.582499,22.359703,67.37033,16.299694,-10,0,46.0,5.0,0.0,0.0
M-2022-05,WC-2022,Argentina,Saudi Arabia,15,75,1,0,0,0,0,27.4,27.7344,44.076088,10.233123,48,0,69.0,11.0,4.0,14.0
M-2022-05,WC-2022,Argentina,Saudi Arabia,30,60,1,0,0,0,0,27.4,27.7344,44.076088,10.233123,48,0,69.0,11.0,4.0,14.0
M-2022-05,WC-2022,Argentina,Saudi Arabia,45,45,1,0,0,0,1,27.4,27.7344,44.076088,10.233123,48,0,69.0,11.0,4.0,14.0
M-2022-05,WC-2022,Argentina,Saudi Arabia,60,30,-1,0,0,3,1,27.3,26.99777,43.763912,10.703569,48,0,69.0,11.0,4.0,14.0
M-2022-05,WC-2022,Argentina,Saudi Arabia,75,15,-1,0,2,4,1,27.3,26.99777,43.763912,10.703569,48,0,69.0,11.0,4.0,14.0
M-2022-05,WC-2022,Argentina,Saudi Arabia,90,0,-1,0,5,4,5,27.3,26.99777,43.763912,10.703569,48,0,69.0,11.0,4.0,14.0
M-2022-06,WC-2022,Denmark,Tunisia,15,75,0,0,0,0,0,26.780499,27.405056,43.621105,3.096837,20,0,61.0,0.0,3.0,1.0
M-2022-06,WC-2022,Denmark,Tunisia,30,60,0,0,-1,0,0,26.780499,27.405056,43.621105,3.096837,20,0,61.0,0.0,3.0,1.0
M-2022-06,WC-2022,Denmark,Tunisia,45,45,0,0,-1,1,0,26.780499,27.405056,43.621105,3.096837,20,0,61.0,0.0,3.0,1.0
M-2022-06,WC-2022,Denmark,Tunisia,60,30,0,0,-1,1,0,25.630499,26.366598,50.14161,5.04,20,0,61.0,0.0,3.0,1.0
M-2022-06,WC-2022,Denmark,Tunisia,75,15,0,0,-1,4,1,25.630499,26.366598,50.14161,5.04,20,0,61.0,0.0,3.0,1.0
M-2022-06,WC-2022,Denmark,Tunisia,90,0,0,0,-1,4,5,25.630499,26.366598,50.14161,5.04,20,0,61.0,0.0,3.0,1.0
M-2022-07,WC-2022,Mexico,Poland,15,75,0,0,0,0,0,24.582499,26.13653,59.721214,4.1046314,13,0,60.0,5.0,3.0,2.0
M-2022-07,WC-2022,Mexico,Poland,30,60,0,0,-1,0,0,24.582499,26.13653,59.721214,4.1046314,13,0,60.0,5.0,3.0,2.0
M-2022-07,WC-2022,Mexico,Poland,45,45,0,0,-1,0,0,24.582499,26.13653,59.721214,4.1046314,13,0,60.0,5.0,3.0,2.0
M-2022-07,WC-2022,Mexico,Poland,60,30,0,0,-2,0,1,23.682499,24.785332,62.63485,6.924738,13,0,60.0,5.0,3.0,2.0
M-2022-07,WC-2022,Mexico,Poland,75,15,0,0,-2,2,2,23.682499,24.785332,62.63485,6.924738,13,0,60.0,5.0,3.0,2.0
M-2022-07,WC-2022,Mexico,Poland,90,0,0,0,-1,3,3,23.682499,24.785332,62.63485,6.924738,13,0,60.0,5.0,3.0,2.0
M-2022-08,WC-2022,France,Australia,15,75,-1,0,0,1,0,21.271502,20.802105,58.36201,9.19939,34,1,62.0,18.0,6.0,6.0
M-2022-08,WC-2022,France,Australia,30,60,0,0,0,1,0,21.271502,20.802105,58.36201,9.19939,34,1,62.0,18.0,6.0,6.0
M-2022-08,WC-2022,France,Australia,45,45,1,0,0,1,0,21.271502,20.802105,58.36201,9.19939,34,1,62.0,18.0,6.0,6.0
M-2022-08,WC-2022,France,Australia,60,30,1,0,1,1,1,20.3215,19.865316,61.07017,8.654986,34,1,62.0,18.0,6.0,6.0
M-2022-08,WC-2022,France,Australia,75,15,3,0,1,1,3,20.3215,19.865316,61.07017,8.654986,34,1,62.0,18.0,6.0,6.0
M-2022-08,WC-2022,France,Australia,90,0,3,0,2,5,5,20.3215,19.865316,61.07017,8.654986,34,1,62.0,18.0,6.0,6.0
M-2022-09,WC-2022,Morocco,Croatia,15,75,0,0,0,0,0,27.05,25.78186,27.747128,7.7043357,-10,0,36.0,2.0,0.0,-6.0
M-2022-09,WC-2022,Morocco,Croatia,30,60,0,0,0,0,0,27.05,25.78186,27.747128,7.7043357,-10,0,36.0,2.0,0.0,-6.0
M-2022-09,WC-2022,Morocco,Croatia,45,45,0,0,0,0,0,27.05,25.78186,27.747128,7.7043357,-10,0,36.0,2.0,0.0,-6.0
M-2022-09,WC-2022,Morocco,Croatia,60,30,0,0,0,1,1,27.0,24.889357,28.40665,9.422101,-10,0,36.0,2.0,0.0,-6.0
M-2022-09,WC-2022,Morocco,Croatia,75,15,0,0,0,2,2,27.0,24.889357,28.40665,9.422101,-10,0,36.0,2.0,0.0,-6.0
M-2022-09,WC-2022,Morocco,Croatia,90,0,0,0,-1,4,4,27.0,24.889357,28.40665,9.422101,-10,0,36.0,2.0,0.0,-6.0
M-2022-10,WC-2022,Germany,Japan,15,75,0,0,0,0,0,27.1805,25.514545,28.946156,7.0911775,13,0,74.0,15.0,6.0,8.0
M-2022-10,WC-2022,Germany,Japan,30,60,0,0,0,0,0,27.1805,25.514545,28.946156,7.0911775,13,0,74.0,15.0,6.0,8.0
M-2022-10,WC-2022,Germany,Japan,45,45,1,0,0,0,0,27.1805,25.514545,28.946156,7.0911775,13,0,74.0,15.0,6.0,8.0
M-2022-10,WC-2022,Germany,Japan,60,30,1,0,0,0,3,25.6805,24.459387,37.817005,8.905908,13,0,74.0,15.0,6.0,8.0
M-2022-10,WC-2022,Germany,Japan,75,15,0,0,0,2,5,25.6805,24.459387,37.817005,8.905908,13,0,74.0,15.0,6.0,8.0
M-2022-10,WC-2022,Germany,Japan,90,0,-1,0,0,5,5,25.6805,24.459387,37.817005,8.905908,13,0,74.0,15.0,6.0,8.0
M-2022-11,WC-2022,Spain,Costa Rica,15,75,1,0,0,0,0,23.9825,24.321524,55.51257,7.9036193,24,1,81.0,17.0,7.0,4.0
M-2022-11,WC-2022,Spain,Costa Rica,30,60,2,0,0,0,0,23.9825,24.321524,55.51257,7.9036193,24,1,81.0,17.0,7.0,4.0
M-2022-11,WC-2022,Spain,Costa Rica,45,45,3,0,0,0,0,23.9825,24.321524,55.51257,7.9036193,24,1,81.0,17.0,7.0,4.0
M-2022-11,WC-2022,Spain,Costa Rica,60,30,4,0,0,2,1,23.082499,23.627476,61.309578,8.311245,24,1,81.0,17.0,7.0,4.0
M-2022-11,WC-2022,Spain,Costa Rica,75,15,5,0,1,5,4,23.082499,23.627476,61.309578,8.311245,24,1,81.0,17.0,7.0,4.0
M-2022-11,WC-2022,Spain,Costa Rica,90,0,7,0,1,5,5,23.082499,23.627476,61.309578,8.311245,24,1,81.0,17.0,7.0,4.0
M-2022-12,WC-2022,Belgium,Canada,15,75,0,0,-1,0,0,19.880499,18.48649,50.437233,8.28,39,1,53.0,-12.0,-1.0,3.0
M-2022-12,WC-2022,Belgium,Canada,30,60,0,0,-1,0,0,19.880499,18.48649,50.437233,8.28,39,1,53.0,-12.0,-1.0,3.0
M-2022-12,WC-2022,Belgium,Canada,45,45,1,0,-1,0,0,19.880499,18.48649,50.437233,8.28,39,1,53.0,-12.0,-1.0,3.0
M-2022-12,WC-2022,Belgium,Canada,60,30,1,0,-3,2,2,18.780499,17.694544,56.4187,7.4128532,39,1,53.0,-12.0,-1.0,3.0
M-2022-12,WC-2022,Belgium,Canada,75,15,1,0,-3,3,3,18.780499,17.694544,56.4187,7.4128532,39,1,53.0,-12.0,-1.0,3.0
M-2022-12,WC-2022,Belgium,Canada,90,0,1,0,-1,4,5,18.780499,17.694544,56.4187,7.4128532,39,1,53.0,-12.0,-1.0,3.0
M-2022-16,WC-2022,Brazil,Serbia,15,75,0,0,1,0,0,23.5,23.441925,47.81451,4.198285,20,1,59.0,20.0,10.0,5.0
M-2022-16,WC-2022,Brazil,Serbia,30,60,0,0,1,0,0,23.5,23.441925,47.81451,4.198285,20,1,59.0,20.0,10.0,5.0
M-2022-16,WC-2022,Brazil,Serbia,45,45,0,0,1,0,0,23.5,23.441925,47.81451,4.198285,20,1,59.0,20.0,10.0,5.0
M-2022-16,WC-2022,Brazil,Serbia,60,30,0,0,2,0,2,23.2,23.67026,48.368053,0.35999998,20,1,59.0,20.0,10.0,5.0
M-2022-16,WC-2022,Brazil,Serbia,75,15,2,0,3,2,4,23.2,23.67026,48.368053,0.35999998,20,1,59.0,20.0,10.0,5.0
M-2022-16,WC-2022,Brazil,Serbia,90,0,2,0,3,5,5,23.2,23.67026,48.368053,0.35999998,20,1,59.0,20.0,10.0,5.0
M-2022-13,WC-2022,Switzerland,Cameroon,15,75,0,0,0,0,0,28.3715,25.948284,15.811006,7.10031,28,1,51.0,1.0,0.0,-2.0
M-2022-13,WC-2022,Switzerland,Cameroon,30,60,0,0,0,0,0,28.3715,25.948284,15.811006,7.10031,28,1,51.0,1.0,0.0,-2.0
M-2022-13,WC-2022,Switzerland,Cameroon,45,45,0,0,1,0,0,28.3715,25.948284,15.811006,7.10031,28,1,51.0,1.0,0.0,-2.0
M-2022-13,WC-2022,Switzerland,Cameroon,60,30,1,0,1,0,0,28.671501,25.48441,15.425529,7.172949,28,1,51.0,1.0,0.0,-2.0
M-2022-13,WC-2022,Switzerland,Cameroon,75,15,1,0,0,3,3,28.671501,25.48441,15.425529,7.172949,28,1,51.0,1.0,0.0,-2.0
M-2022-13,WC-2022,Switzerland,Cameroon,90,0,1,0,-1,5,4,28.671501,25.48441,15.425529,7.172949,28,1,51.0,1.0,0.0,-2.0
M-2022-14,WC-2022,Uruguay,Korea Republic,15,75,0,0,0,0,0,27.9805,24.715414,16.127104,7.729527,14,0,56.0,4.0,0.0,3.0
M-2022-14,WC-2022,Uruguay,Korea Republic,30,60,0,0,0,0,0,27.9805,24.715414,16.127104,7.729527,14,0,56.0,4.0,0.0,3.0
M-2022-14,WC-2022,Uruguay,Korea Republic,45,45,0,0,0,0,0,27.9805,24.715414,16.127104,7.729527,14,0,56.0,4.0,0.0,3.0
M-2022-14,WC-2022,Uruguay,Korea Republic,60,30,0,0,-1,0,0,25.7305,23.013756,22.74399,7.386582,14,0,56.0,4.0,0.0,3.0
M-2022-14,WC-2022,Uruguay,Korea Republic,75,15,0,0,-1,1,3,25.7305,23.013756,22.74399,7.386582,14,0,56.0,4.0,0.0,3.0
M-2022-14,WC-2022,Uruguay,Korea Republic,90,0,0,0,0,4,3,25.7305,23.013756,22.74399,7.386582,14,0,56.0,4.0,0.0,3.0
M-2022-15,WC-2022,Portugal,Ghana,15,75,0,0,0,0,0,24.6325,23.450102,38.41431,7.289445,52,1,62.0,3.0,2.0,5.0
M-2022-15,WC-2022,Portugal,Ghana,30,60,0,0,0,0,0,24.6325,23.450102,38.41431,7.289445,52,1,62.0,3.0,2.0,5.0
M-2022-15,WC-2022,Portugal,Ghana,45,45,0,0,0,0,0,24.6325,23.450102,38.41431,7.289445,52,1,62.0,3.0,2.0,5.0
M-2022-15,WC-2022,Portugal,Ghana,60,30,0,0,3,1,0,24.6325,23.958408,39.195057,4.379589,52,1,62.0,3.0,2.0,5.0
M-2022-15,WC-2022,Portugal,Ghana,75,15,0,0,3,1,1,24.6325,23.958408,39.195057,4.379589,52,1,62.0,3.0,2.0,5.0
M-2022-15,WC-2022,Portugal,Ghana,90,0,1,0,3,5,5,24.6325,23.958408,39.195057,4.379589,52,1,62.0,3.0,2.0,5.0
M-2022-19,WC-2022,Netherlands,Ecuador,15,75,1,0,0,0,0,24.8305,25.406904,56.986687,9.422101,36,0,54.0,-11.0,-4.0,-3.0
M-2022-19,WC-2022,Netherlands,Ecuador,30,60,1,0,0,0,0,24.8305,25.406904,56.986687,9.422101,36,0,54.0,-11.0,-4.0,-3.0
M-2022-19,WC-2022,Netherlands,Ecuador,45,45,1,0,0,0,0,24.8305,25.406904,56.986687,9.422101,36,0,54.0,-11.0,-4.0,-3.0
M-2022-19,WC-2022,Netherlands,Ecuador,60,30,0,0,1,1,0,24.130499,24.870144,61.54843,9.826088,36,0,54.0,-11.0,-4.0,-3.0
M-2022-19,WC-2022,Netherlands,Ecuador,75,15,0,0,1,2,1,24.130499,24.870144,61.54843,9.826088,36,0,54.0,-11.0,-4.0,-3.0
M-2022-19,WC-2022,Netherlands,Ecuador,90,0,0,0,1,4,3,24.130499,24.870144,61.54843,9.826088,36,0,54.0,-11.0,-4.0,-3.0
M-2022-20,WC-2022,England,United States,15,75,0,0,0,0,0,22.8,24.466347,73.42728,7.928178,11,0,55.0,-2.0,1.0,6.0
M-2022-20,WC-2022,England,United States,30,60,0,0,0,0,0,22.8,24.466347,73.42728,7.928178,11,0,55.0,-2.0,1.0,6.0
M-2022-20,WC-2022,England,United States,45,45,0,0,0,0,0,22.8,24.466347,73.42728,7.928178,11,0,55.0,-2.0,1.0,6.0
M-2022-20,WC-2022,England,United States,60,30,0,0,0,0,0,22.2,23.916094,78.09224,8.825508,11,0,55.0,-2.0,1.0,6.0
M-2022-20,WC-2022,England,United States,75,15,0,0,0,2,0,22.2,23.916094,78.09224,8.825508,11,0,55.0,-2.0,1.0,6.0
M-2022-20,WC-2022,England,United States,90,0,0,0,0,3,4,22.2,23.916094,78.09224,8.825508,11,0,55.0,-2.0,1.0,6.0
M-2022-17,WC-2022,Wales,IR Iran,15,75,0,0,0,0,0,29.9305,29.186653,31.222649,10.787993,1,0,62.0,-11.0,-3.0,1.0
M-2022-17,WC-2022,Wales,IR Iran,30,60,0,0,0,0,0,29.9305,29.186653,31.222649,10.787993,1,0,62.0,-11.0,-3.0,1.0
M-2022-17,WC-2022,Wales,IR Iran,45,45,0,0,0,0,0,29.9305,29.186653,31.222649,10.787993,1,0,62.0,-11.0,-3.0,1.0
M-2022-17,WC-2022,Wales,IR Iran,60,30,0,0,-1,2,0,29.2305,27.842472,37.56858,16.645864,1,0,62.0,-11.0,-3.0,1.0
M-2022-17,WC-2022,Wales,IR Iran,75,15,0,0,-1,2,1,29.2305,27.842472,37.56858,16.645864,1,0,62.0,-11.0,-3.0,1.0
M-2022-17,WC-2022,Wales,IR Iran,90,0,-2,-1,-1,4,5,29.2305,27.842472,37.56858,16.645864,1,0,62.0,-11.0,-3.0,1.0
M-2022-18,WC-2022,Qatar,Senegal,15,75,0,0,0,0,0,27.5325,26.498745,41.879856,14.587776,-32,0,45.0,-2.0,-2.0,5.0
M-2022-18,WC-2022,Qatar,Senegal,30,60,0,0,0,0,0,27.5325,26.498745,41.879856,14.587776,-32,0,45.0,-2.0,-2.0,5.0
M-2022-18,WC-2022,Qatar,Senegal,45,45,-1,0,0,0,0,27.5325,26.498745,41.879856,14.587776,-32,0,45.0,-2.0,-2.0,5.0
M-2022-18,WC-2022,Qatar,Senegal,60,30,-2,0,0,0,0,26.582499,26.461061,48.79857,12.074766,-32,0,45.0,-2.0,-2.0,5.0
M-2022-18,WC-2022,Qatar,Senegal,75,15,-2,0,0,2,3,26.582499,26.461061,48.79857,12.074766,-32,0,45.0,-2.0,-2.0,5.0
